query_id Q0 doc_id rank BM25_score system_name
3 Q0 Cosmonaut 55 1.7130941822429966 UniBM25
3 Q0 Astronaut 56 1.7130941822429966 UniBM25
3 Q0 Low_Earth_orbit 57 1.7044451343930092 UniBM25
3 Q0 Nuclear_power 58 1.7028643253384237 UniBM25
3 Q0 Timeline_of_Solar_System_exploration 59 1.6948347959057626 UniBM25
3 Q0 Timeline_of_planetary_exploration 60 1.6948347959057626 UniBM25
3 Q0 Zenith 61 1.6906778481495452 UniBM25
3 Q0 Space_debris 62 1.6869451577370138 UniBM25
3 Q0 Orion_(spacecraft) 63 1.6844597728025055 UniBM25
3 Q0 Russian_explorers 64 1.6804156393214793 UniBM25
3 Q0 List_of_Russian_explorers 65 1.6804156393214793 UniBM25
3 Q0 Gemini_program 66 1.6662548915028332 UniBM25
3 Q0 Project_Gemini 67 1.6662548915028332 UniBM25
3 Q0 Mercury_program 68 1.6649356776076338 UniBM25
3 Q0 Project_Mercury 69 1.6649356776076338 UniBM25
3 Q0 Chinese_Lunar_Exploration_Program 70 1.663759971980522 UniBM25
3 Q0 Militarization_of_space 71 1.660956841158427 UniBM25
3 Q0 Sputnik_1 72 1.660549085932689 UniBM25
3 Q0 Vision_for_Space_Exploration 73 1.659574698136117 UniBM25
3 Q0 Aleksei_Leonov 74 1.6402869889309544 UniBM25
3 Q0 Konstantin_Tsiolkovsky 75 1.6392458100710816 UniBM25
3 Q0 Discovery_and_exploration_of_the_Solar_System 76 1.6372576017651481 UniBM25
3 Q0 Space_elevators 77 1.6322948084576594 UniBM25
3 Q0 Space_law 78 1.6287284138760265 UniBM25
3 Q0 Wernher_von_Braun 79 1.625189907460781 UniBM25
3 Q0 Effect_of_spaceflight_on_the_human_body 80 1.6215379493015984 UniBM25
3 Q0 Animals_in_space 81 1.603933720041169 UniBM25
3 Q0 Colonization_of_the_Moon 82 1.5926571891235455 UniBM25
3 Q0 Health_threat_from_cosmic_rays 83 1.5813357402437336 UniBM25
3 Q0 Weather 84 1.5776188758741283 UniBM25
3 Q0 Saturn_V 85 1.5635111010274956 UniBM25
3 Q0 Atmospheric_reentry 86 1.5370797171509807 UniBM25
3 Q0 List_of_topics_in_space 87 1.5245346082188524 UniBM25
3 Q0 Satellite 88 1.5201839309523197 UniBM25
3 Q0 Satellite_radio 89 1.5198862746873605 UniBM25
3 Q0 Project_Apollo 90 1.5108761787238716 UniBM25
3 Q0 Apollo_program 91 1.5108761787238716 UniBM25
3 Q0 Leif_Ericson 92 1.5102975706367143 UniBM25
3 Q0 Lagrangian_point 93 1.5033766787527472 UniBM25
3 Q0 Flexible_path 94 1.5032076877197544 UniBM25
3 Q0 Cosmos_188 95 1.4937096396057834 UniBM25
3 Q0 Cosmos_186 96 1.4937096396057834 UniBM25
3 Q0 Earth_orbit 97 1.4850301858941086 UniBM25
3 Q0 BepiColombo 98 1.4733523720839126 UniBM25
3 Q0 International_Cometary_Explorer 99 1.4699169517162416 UniBM25
3 Q0 Halley_Armada 100 1.4666043399234712 UniBM25
